user_id,Stt,rating,artistID,name,song_title,genre
10,ID_372,3,372,Lê Văn Dũng,Giấc Mơ Xa (955),Dance
10,ID_438,5,438,Trương Hữu Tuấn,Tình Thương (627),Lo-fi
10,ID_549,3,549,Đặng Bảo Linh,Tình Nhớ (923),Ballad
10,ID_442,3,442,Phan Khánh Hương,Biển Vui (782),Dance
10,ID_306,3,306,Ngô Minh Trang,Biển Xa (348),Lo-fi
10,ID_353,5,353,Nguyễn Xuân Phi,Tình Nhớ (259),Lo-fi
10,ID_83,3,83,Bùi Anh Hương,Hoa Buồn (611),Jazz
10,ID_337,4,337,Trần Hữu Tuấn,Tình Buồn (676),Lo-fi
10,ID_408,4,408,Lý Anh Huy,Phố Vui (925),Pop
10,ID_87,3,87,Phan Hữu Hạnh,Trăng Thương (778),Jazz
10,ID_501,4,501,Phan Đức Linh,Phố Thương (171),Bolero
10,ID_283,3,283,Đặng Ngọc Linh,Trăng Đau (743),Ballad
10,ID_370,5,370,Lý Quang Quân,Mưa Thương (158),Rap
10,ID_21,3,21,Đỗ Tuấn Cường,Mây Xa (726),Bolero
10,ID_209,5,209,Hồ Bảo Phúc,Lời Yêu Buồn (509),Rock
10,ID_22,3,22,Đỗ Văn Mai,Mây Sầu (330),Indie
10,ID_419,4,419,Trương Quang Đông,Mây Sầu (101),Bolero
10,ID_196,4,196,Vũ Ngọc Hạnh,Mưa Xa (741),Rap
10,ID_224,3,224,Trần Hữu Linh,Phố Xa (265),Pop
10,ID_74,4,74,Phạm Hữu Phi,Đường Quên (290),Jazz
10,ID_539,3,539,Phạm Ngọc Phi,Trăng Sầu (123),Indie
10,ID_436,5,436,Nguyễn Phương Hương,Phố Vui (372),Rap
10,ID_390,4,390,Trần Văn Linh,Mưa Rơi (252),Jazz
10,ID_206,4,206,Phạm Hữu Sơn,Mây Rơi (266),Pop
10,ID_242,3,242,Bùi Thị Quân,Đường Vui (107),Rock
10,ID_503,5,503,Phan Hữu Đông,Lời Yêu Thương (329),Rock
10,ID_342,4,342,Bùi Hữu Sơn,Biển Mơ (190),R&B
10,ID_7,4,7,Lý Anh Hương,Tình Sầu (162),Ballad
10,ID_465,3,465,Lê Tuấn Nam,Mưa Quên (208),Dance
10,ID_453,3,453,Lê Khánh Cường,Phố Thương (389),Bolero
10,ID_82,4,82,Phan Đức Dũng,Biển Lặng (299),Jazz
10,ID_274,4,274,Bùi Thị Sơn,Nắng Quên (969),Dance
10,ID_9,3,9,Phạm Anh Phúc,Gió Đau (622),Jazz
10,ID_477,4,477,Lý Thị Lan,Mây Rơi (902),Dance
10,ID_345,5,345,Lê Văn Lan,Phố Lạ (997),Rock
10,ID_411,3,411,Lý Ngọc Phúc,Phố Lạ (305),R&B
10,ID_528,5,528,Trần Ngọc Nam,Đường Quên (388),Bolero
10,ID_359,5,359,Trần Xuân Linh,Nắng Rơi (878),Bolero
11,ID_362,5,362,Bùi Khánh Dũng,Lời Yêu Rơi (390),Rock
11,ID_485,3,485,Bùi Thị Huy,Biển Buồn (294),Bolero
11,ID_595,4,595,Phạm Ngọc Dũng,Lời Yêu Lạ (291),Pop
11,ID_339,4,339,Bùi Văn Tâm,Mây Lạ (865),Bolero
11,ID_113,3,113,Phan Tuấn Dũng,Hoa Xa (356),Indie
11,ID_336,3,336,Trần Khánh Trang,Đường Sầu (486),Indie
11,ID_432,5,432,Dương Quang Hạnh,Biển Sầu (691),R&B
11,ID_62,5,62,Hồ Thị Huy,Biển Đau (283),Rap
11,ID_26,3,26,Phạm Ngọc Tâm,Nắng Sầu (991),Rock
11,ID_189,4,189,Lê Quang Phúc,Tình Buồn (303),Rock
11,ID_282,5,282,Trần Văn Hạnh,Giấc Mơ Mơ (101),R&B
11,ID_123,5,123,Phan Xuân Phi,Biển Xa (314),Ballad
11,ID_505,5,505,Trương Tuấn Lan,Trăng Say (394),R&B
11,ID_48,3,48,Bùi Quang Quân,Lời Yêu Sầu (803),Lo-fi
11,ID_363,4,363,Bùi Anh Mai,Nắng Quên (562),Bolero
11,ID_131,4,131,Phạm Ngọc Hạnh,Mây Lặng (107),Ballad
11,ID_327,5,327,Lý Thị Lan,Trăng Nhớ (150),R&B
11,ID_153,4,153,Bùi Bảo Tuấn,Giấc Mơ Vui (655),Ballad
11,ID_214,5,214,Phạm Văn Hạnh,Lời Yêu Lặng (840),Jazz
11,ID_9,5,9,Phạm Anh Phúc,Gió Đau (622),Jazz
11,ID_448,3,448,Trần Phương Hà,Tình Xa (645),Dance
11,ID_332,4,332,Nguyễn Minh Mai,Đường Đau (214),Pop
11,ID_483,5,483,Phạm Anh Dũng,Nắng Quên (184),R&B
11,ID_526,3,526,Trương Quang Hương,Đường Thương (754),Dance
11,ID_176,4,176,Đỗ Tuấn Hà,Kỷ Niệm Say (979),Rock
11,ID_204,3,204,Vũ Văn Mai,Gió Sầu (240),Rock
11,ID_82,4,82,Phan Đức Dũng,Biển Lặng (299),Jazz
11,ID_504,3,504,Đỗ Đức Huy,Mây Mơ (603),Jazz
11,ID_392,5,392,Hoàng Đức Tuấn,Nắng Rơi (813),Bolero
11,ID_50,4,50,Nguyễn Tuấn Nam,Trăng Xa (512),Pop
11,ID_522,5,522,Trần Tuấn Huy,Phố Mơ (395),Lo-fi
11,ID_222,3,222,Hồ Phương Dũng,Lời Yêu Mơ (671),Indie
11,ID_47,5,47,Dương Tuấn Tâm,Phố Thương (528),Ballad
11,ID_501,3,501,Phan Đức Linh,Phố Thương (171),Bolero
11,ID_181,3,181,Trương Ngọc Tuấn,Kỷ Niệm Buồn (453),R&B
11,ID_482,5,482,Trần Đức Hương,Giấc Mơ Sầu (809),Rap
11,ID_79,3,79,Đỗ Văn Quân,Kỷ Niệm Vui (240),Dance
11,ID_530,3,530,Trần Bảo Dũng,Phố Lặng (820),Lo-fi
11,ID_163,4,163,Ngô Anh Sơn,Mây Say (668),Lo-fi
11,ID_546,4,546,Đỗ Xuân Dũng,Gió Xa (243),Dance
12,ID_287,4,287,Đặng Khánh Tuấn,Hoa Mơ (955),Indie
12,ID_179,5,179,Đỗ Văn Đông,Biển Rơi (605),Pop
12,ID_405,5,405,Dương Ngọc Hương,Biển Quên (895),Ballad
12,ID_434,4,434,Phan Minh Tâm,Mưa Mơ (437),Ballad
12,ID_20,4,20,Hoàng Bảo Hà,Hoa Sầu (623),Dance
12,ID_92,3,92,Phan Anh Tuấn,Trăng Say (747),Indie
12,ID_228,4,228,Đỗ Tuấn Phi,Hoa Thương (608),Jazz
12,ID_13,3,13,Lê Quang Tâm,Phố Đau (963),R&B
12,ID_187,5,187,Hoàng Quang Phi,Phố Buồn (638),Rap
12,ID_593,5,593,Nguyễn Ngọc Dũng,Giấc Mơ Buồn (765),Dance
12,ID_549,5,549,Đặng Bảo Linh,Tình Nhớ (923),Ballad
12,ID_489,4,489,Lý Thị Phi,Giấc Mơ Lặng (146),Indie
12,ID_562,5,562,Đỗ Thị Cường,Hoa Xa (966),Lo-fi
12,ID_241,5,241,Đặng Thị Mai,Đường Thương (909),Ballad
12,ID_493,4,493,Nguyễn Anh Mai,Kỷ Niệm Thương (662),R&B
12,ID_486,4,486,Dương Xuân Hương,Kỷ Niệm Nhớ (186),Jazz
12,ID_196,5,196,Vũ Ngọc Hạnh,Mưa Xa (741),Rap
12,ID_507,5,507,Phan Văn Đông,Gió Quên (455),R&B
12,ID_513,5,513,Phan Thị Dũng,Mây Lạ (570),Pop
12,ID_50,3,50,Nguyễn Tuấn Nam,Trăng Xa (512),Pop
12,ID_394,5,394,Ngô Thị Phúc,Gió Nhớ (331),Bolero
12,ID_135,5,135,Vũ Minh Phi,Giấc Mơ Vui (831),Lo-fi
12,ID_411,4,411,Lý Ngọc Phúc,Phố Lạ (305),R&B
12,ID_236,5,236,Trương Tuấn Trang,Gió Rơi (733),Pop
12,ID_337,3,337,Trần Hữu Tuấn,Tình Buồn (676),Lo-fi
12,ID_211,3,211,Hoàng Bảo Cường,Mây Lặng (318),Jazz
12,ID_473,3,473,Dương Quang Hương,Biển Say (591),Jazz
12,ID_355,4,355,Nguyễn Ngọc Quân,Mây Say (940),Pop
12,ID_449,4,449,Nguyễn Anh Trang,Phố Quên (991),Pop
12,ID_410,5,410,Nguyễn Quang Nam,Lời Yêu Sầu (749),Jazz
12,ID_325,4,325,Vũ Khánh Tuấn,Gió Rơi (497),Indie
12,ID_345,3,345,Lê Văn Lan,Phố Lạ (997),Rock
12,ID_497,3,497,Trương Quang Phúc,Gió Rơi (627),Ballad
12,ID_566,4,566,Lê Tuấn Hà,Kỷ Niệm Đau (244),Dance
12,ID_203,5,203,Dương Xuân Huy,Tình Mơ (732),Bolero
12,ID_277,3,277,Nguyễn Quang Phi,Lời Yêu Nhớ (884),Pop
12,ID_202,5,202,Lý Tuấn Tuấn,Hoa Mơ (480),R&B
12,ID_288,3,288,Trần Minh Dũng,Hoa Nhớ (705),Dance
12,ID_24,4,24,Nguyễn Minh Hạnh,Mây Buồn (497),Indie
12,ID_56,3,56,Đặng Xuân Sơn,Đường Quên (510),Rock
13,ID_509,4,509,Đặng Minh Tuấn,Kỷ Niệm Rơi (490),Bolero
13,ID_248,5,248,Đặng Bảo Trang,Mây Quên (470),Indie
13,ID_425,4,425,Dương Văn Huy,Kỷ Niệm Nhớ (955),R&B
13,ID_6,5,6,Trương Ngọc Trang,Lời Yêu Thương (186),Rock
13,ID_487,4,487,Vũ Minh Quân,Giấc Mơ Mơ (169),Lo-fi
13,ID_166,3,166,Phan Khánh Huy,Nắng Sầu (369),Dance
13,ID_297,5,297,Trần Tuấn Đông,Trăng Lặng (707),Jazz
13,ID_486,5,486,Dương Xuân Hương,Kỷ Niệm Nhớ (186),Jazz
13,ID_499,3,499,Ngô Hữu Linh,Mây Quên (138),R&B
13,ID_356,3,356,Vũ Văn Linh,Phố Nhớ (753),Bolero
13,ID_319,3,319,Ngô Hữu Phúc,Lời Yêu Say (673),Bolero
13,ID_286,4,286,Bùi Minh Cường,Hoa Thương (814),Rap
13,ID_206,3,206,Phạm Hữu Sơn,Mây Rơi (266),Pop
13,ID_226,5,226,Lý Anh Hà,Tình Nhớ (702),Jazz
13,ID_221,4,221,Nguyễn Quang Mai,Hoa Nhớ (311),Ballad
13,ID_406,4,406,Đỗ Hữu Hà,Đường Mơ (363),Lo-fi
13,ID_253,5,253,Vũ Xuân Tuấn,Tình Buồn (431),Dance
13,ID_99,4,99,Vũ Bảo Huy,Biển Buồn (971),Indie
13,ID_566,4,566,Lê Tuấn Hà,Kỷ Niệm Đau (244),Dance
13,ID_340,5,340,Vũ Thị Hạnh,Mây Vui (177),Rock
13,ID_54,3,54,Đặng Minh Sơn,Mưa Lặng (665),Lo-fi
13,ID_24,4,24,Nguyễn Minh Hạnh,Mây Buồn (497),Indie
13,ID_517,3,517,Lê Anh Hạnh,Phố Quên (179),Dance
13,ID_385,4,385,Hồ Phương Trang,Mưa Mơ (150),Lo-fi
13,ID_25,4,25,Trần Thị Phúc,Hoa Thương (199),Lo-fi
13,ID_331,3,331,Hồ Thị Lan,Trăng Sầu (426),Rock
13,ID_449,3,449,Nguyễn Anh Trang,Phố Quên (991),Pop
13,ID_176,4,176,Đỗ Tuấn Hà,Kỷ Niệm Say (979),Rock
13,ID_240,4,240,Lê Quang Mai,Phố Lạ (482),Dance
13,ID_565,5,565,Hồ Văn Hương,Phố Thương (457),Indie
13,ID_361,4,361,Dương Văn Hương,Kỷ Niệm Say (604),Ballad
13,ID_288,4,288,Trần Minh Dũng,Hoa Nhớ (705),Dance
13,ID_96,5,96,Nguyễn Quang Tuấn,Mây Lạ (103),Bolero
13,ID_470,4,470,Ngô Thị Huy,Tình Nhớ (794),Ballad
13,ID_409,3,409,Lý Tuấn Đông,Mây Đau (627),Dance
13,ID_217,4,217,Phạm Thị Huy,Mưa Buồn (736),Dance
13,ID_583,5,583,Lý Thị Cường,Mây Vui (570),Rock
13,ID_222,3,222,Hồ Phương Dũng,Lời Yêu Mơ (671),Indie
13,ID_45,5,45,Bùi Đức Tuấn,Biển Lạ (896),Indie
13,ID_599,3,599,Lý Bảo Hạnh,Mây Đau (513),Ballad
14,ID_539,3,539,Phạm Ngọc Phi,Trăng Sầu (123),Indie
14,ID_14,5,14,Lê Quang Sơn,Mưa Nhớ (338),Ballad
14,ID_599,4,599,Lý Bảo Hạnh,Mây Đau (513),Ballad
14,ID_204,4,204,Vũ Văn Mai,Gió Sầu (240),Rock
14,ID_87,4,87,Phan Hữu Hạnh,Trăng Thương (778),Jazz
14,ID_38,5,38,Trương Anh Tâm,Biển Buồn (336),R&B
14,ID_319,4,319,Ngô Hữu Phúc,Lời Yêu Say (673),Bolero
14,ID_454,4,454,Dương Tuấn Lan,Mây Sầu (210),Ballad
14,ID_382,3,382,Dương Quang Nam,Trăng Buồn (712),Bolero
14,ID_499,5,499,Ngô Hữu Linh,Mây Quên (138),R&B
14,ID_525,3,525,Phạm Anh Huy,Phố Đau (873),Rap
14,ID_140,5,140,Lý Văn Trang,Mây Thương (544),Pop
14,ID_57,3,57,Ngô Đức Hạnh,Gió Sầu (223),Rap
14,ID_72,4,72,Trương Tuấn Sơn,Gió Rơi (843),Jazz
14,ID_354,5,354,Bùi Đức Mai,Giấc Mơ Quên (885),Indie
14,ID_595,5,595,Phạm Ngọc Dũng,Lời Yêu Lạ (291),Pop
14,ID_240,3,240,Lê Quang Mai,Phố Lạ (482),Dance
14,ID_236,5,236,Trương Tuấn Trang,Gió Rơi (733),Pop
14,ID_225,3,225,Dương Anh Huy,Giấc Mơ Buồn (699),Rap
14,ID_187,3,187,Hoàng Quang Phi,Phố Buồn (638),Rap
14,ID_594,3,594,Phạm Ngọc Quân,Trăng Nhớ (129),Rap
14,ID_498,5,498,Dương Ngọc Nam,Hoa Thương (596),Lo-fi
14,ID_350,3,350,Đỗ Xuân Trang,Giấc Mơ Xa (562),Dance
14,ID_185,5,185,Vũ Phương Hạnh,Mây Buồn (603),Rap
14,ID_505,4,505,Trương Tuấn Lan,Trăng Say (394),R&B
14,ID_47,4,47,Dương Tuấn Tâm,Phố Thương (528),Ballad
14,ID_229,4,229,Hồ Đức Tâm,Biển Quên (730),Rap
14,ID_263,5,263,Lê Quang Cường,Tình Buồn (573),R&B
14,ID_302,5,302,Dương Anh Phúc,Gió Thương (224),Rap
14,ID_88,5,88,Lý Văn Dũng,Tình Sầu (460),Ballad
14,ID_342,4,342,Bùi Hữu Sơn,Biển Mơ (190),R&B
14,ID_52,3,52,Trương Minh Mai,Giấc Mơ Buồn (717),Pop
14,ID_398,4,398,Lê Khánh Hương,Phố Rơi (566),Bolero
14,ID_557,4,557,Lý Hữu Cường,Nắng Nhớ (301),Pop
14,ID_465,4,465,Lê Tuấn Nam,Mưa Quên (208),Dance
14,ID_106,3,106,Đỗ Khánh Dũng,Đường Buồn (538),R&B
14,ID_30,5,30,Hồ Phương Đông,Mưa Lạ (530),Indie
14,ID_189,4,189,Lê Quang Phúc,Tình Buồn (303),Rock
14,ID_5,4,5,Dương Minh Mai,Hoa Đau (131),Jazz
14,ID_435,3,435,Phan Phương Trang,Mưa Sầu (592),Pop
15,ID_413,3,413,Trần Văn Sơn,Mây Lạ (845),Lo-fi
15,ID_177,4,177,Lý Anh Huy,Trăng Lặng (639),Rap
15,ID_318,3,318,Trần Anh Nam,Gió Rơi (208),Rock
15,ID_40,5,40,Lý Minh Lan,Mây Đau (524),Pop
15,ID_530,3,530,Trần Bảo Dũng,Phố Lặng (820),Lo-fi
15,ID_228,4,228,Đỗ Tuấn Phi,Hoa Thương (608),Jazz
15,ID_150,4,150,Phan Thị Phúc,Kỷ Niệm Thương (822),Lo-fi
15,ID_168,5,168,Dương Văn Hương,Mây Xa (185),Dance
15,ID_212,3,212,Đỗ Khánh Tâm,Kỷ Niệm Rơi (310),Dance
15,ID_496,5,496,Trần Tuấn Nam,Giấc Mơ Xa (338),Indie
15,ID_105,3,105,Phan Xuân Phúc,Đường Mơ (527),Jazz
15,ID_102,3,102,Phạm Khánh Phúc,Phố Say (615),Dance
15,ID_203,3,203,Dương Xuân Huy,Tình Mơ (732),Bolero
15,ID_536,5,536,Nguyễn Khánh Huy,Hoa Rơi (738),Rock
15,ID_520,5,520,Đặng Tuấn Dũng,Đường Nhớ (330),Rock
15,ID_499,5,499,Ngô Hữu Linh,Mây Quên (138),R&B
15,ID_236,4,236,Trương Tuấn Trang,Gió Rơi (733),Pop
15,ID_94,4,94,Bùi Đức Trang,Lời Yêu Mơ (887),R&B
15,ID_458,5,458,Phạm Ngọc Dũng,Trăng Vui (552),Jazz
15,ID_327,3,327,Lý Thị Lan,Trăng Nhớ (150),R&B
15,ID_126,4,126,Hoàng Phương Dũng,Kỷ Niệm Xa (942),Jazz
15,ID_371,5,371,Hoàng Xuân Hà,Hoa Thương (427),Rap
15,ID_269,4,269,Dương Bảo Sơn,Kỷ Niệm Lạ (302),Dance
15,ID_500,3,500,Lê Bảo Tâm,Gió Vui (482),Dance
15,ID_484,5,484,Vũ Hữu Trang,Kỷ Niệm Thương (911),Rock
15,ID_592,3,592,Lê Đức Mai,Gió Rơi (697),Lo-fi
15,ID_80,5,80,Đỗ Đức Dũng,Tình Quên (801),Rock
15,ID_156,5,156,Trần Xuân Quân,Phố Lạ (267),Jazz
15,ID_199,4,199,Đỗ Văn Phi,Kỷ Niệm Đau (166),Jazz
15,ID_425,3,425,Dương Văn Huy,Kỷ Niệm Nhớ (955),R&B
15,ID_287,5,287,Đặng Khánh Tuấn,Hoa Mơ (955),Indie
15,ID_161,3,161,Phạm Ngọc Sơn,Lời Yêu Say (253),R&B
15,ID_88,4,88,Lý Văn Dũng,Tình Sầu (460),Ballad
15,ID_467,5,467,Trần Anh Phúc,Nắng Thương (609),Pop
15,ID_414,4,414,Phạm Ngọc Mai,Biển Quên (861),Pop
15,ID_62,5,62,Hồ Thị Huy,Biển Đau (283),Rap
15,ID_60,5,60,Phan Ngọc Phúc,Kỷ Niệm Sầu (997),Lo-fi
15,ID_389,4,389,Hồ Xuân Tuấn,Biển Rơi (761),Rock
15,ID_490,4,490,Phan Tuấn Trang,Mưa Xa (242),Ballad
15,ID_384,5,384,Lý Tuấn Huy,Nắng Xa (282),Bolero
16,ID_73,5,73,Trần Hữu Cường,Lời Yêu Say (118),R&B
16,ID_374,3,374,Đặng Hữu Phúc,Đường Thương (607),Lo-fi
16,ID_433,4,433,Trần Đức Lan,Đường Rơi (555),Pop
16,ID_414,3,414,Phạm Ngọc Mai,Biển Quên (861),Pop
16,ID_589,5,589,Hồ Quang Nam,Nắng Nhớ (377),Lo-fi
16,ID_308,3,308,Vũ Tuấn Huy,Trăng Say (270),Bolero
16,ID_151,4,151,Nguyễn Minh Hà,Hoa Buồn (191),Rap
16,ID_399,5,399,Dương Thị Nam,Mưa Quên (345),Indie
16,ID_201,4,201,Đỗ Văn Đông,Mây Say (159),Rap
16,ID_507,5,507,Phan Văn Đông,Gió Quên (455),R&B
16,ID_345,4,345,Lê Văn Lan,Phố Lạ (997),Rock
16,ID_480,4,480,Trương Quang Quân,Giấc Mơ Nhớ (267),Ballad
16,ID_75,4,75,Nguyễn Quang Nam,Mây Rơi (820),Jazz
16,ID_551,4,551,Lê Văn Trang,Giấc Mơ Say (280),Pop
16,ID_461,5,461,Dương Minh Dũng,Hoa Say (500),Rap
16,ID_431,3,431,Trương Anh Phúc,Mưa Nhớ (205),Dance
16,ID_283,4,283,Đặng Ngọc Linh,Trăng Đau (743),Ballad
16,ID_221,4,221,Nguyễn Quang Mai,Hoa Nhớ (311),Ballad
16,ID_358,4,358,Vũ Văn Quân,Lời Yêu Xa (349),Indie
16,ID_102,4,102,Phạm Khánh Phúc,Phố Say (615),Dance
16,ID_180,3,180,Hồ Xuân Đông,Mây Thương (754),Pop
16,ID_543,3,543,Phạm Hữu Quân,Lời Yêu Lạ (339),Rock
16,ID_256,4,256,Đỗ Bảo Hương,Đường Rơi (412),Indie
16,ID_400,3,400,Hồ Minh Trang,Trăng Vui (353),R&B
16,ID_478,4,478,Dương Hữu Hà,Mây Lặng (798),Dance
16,ID_288,4,288,Trần Minh Dũng,Hoa Nhớ (705),Dance
16,ID_548,4,548,Ngô Quang Linh,Đường Say (623),R&B
16,ID_376,5,376,Phạm Thị Nam,Phố Vui (887),Jazz
16,ID_467,4,467,Trần Anh Phúc,Nắng Thương (609),Pop
16,ID_360,3,360,Nguyễn Tuấn Lan,Phố Quên (881),Dance
16,ID_474,4,474,Đỗ Hữu Đông,Đường Nhớ (882),Rap
16,ID_24,3,24,Nguyễn Minh Hạnh,Mây Buồn (497),Indie
16,ID_338,3,338,Bùi Phương Phi,Phố Sầu (329),R&B
16,ID_212,5,212,Đỗ Khánh Tâm,Kỷ Niệm Rơi (310),Dance
16,ID_67,5,67,Lý Đức Huy,Đường Đau (814),R&B
16,ID_468,3,468,Lý Thị Phi,Tình Lạ (282),Ballad
16,ID_517,5,517,Lê Anh Hạnh,Phố Quên (179),Dance
16,ID_549,5,549,Đặng Bảo Linh,Tình Nhớ (923),Ballad
16,ID_7,4,7,Lý Anh Hương,Tình Sầu (162),Ballad
16,ID_597,5,597,Lê Quang Hà,Kỷ Niệm Mơ (635),Ballad
17,ID_232,5,232,Vũ Phương Hà,Đường Rơi (789),Dance
17,ID_472,3,472,Nguyễn Văn Đông,Lời Yêu Sầu (461),Dance
17,ID_104,5,104,Dương Hữu Quân,Nắng Buồn (613),Pop
17,ID_166,5,166,Phan Khánh Huy,Nắng Sầu (369),Dance
17,ID_380,5,380,Vũ Minh Tuấn,Trăng Quên (146),Pop
17,ID_286,3,286,Bùi Minh Cường,Hoa Thương (814),Rap
17,ID_139,3,139,Ngô Anh Cường,Nắng Xa (944),Bolero
17,ID_384,3,384,Lý Tuấn Huy,Nắng Xa (282),Bolero
17,ID_571,4,571,Vũ Xuân Quân,Lời Yêu Buồn (357),Pop
17,ID_46,5,46,Lê Ngọc Tuấn,Mưa Thương (367),R&B
17,ID_595,3,595,Phạm Ngọc Dũng,Lời Yêu Lạ (291),Pop
17,ID_287,5,287,Đặng Khánh Tuấn,Hoa Mơ (955),Indie
17,ID_497,4,497,Trương Quang Phúc,Gió Rơi (627),Ballad
17,ID_84,5,84,Phạm Minh Linh,Trăng Đau (712),R&B
17,ID_553,4,553,Trương Quang Hương,Mưa Lặng (241),R&B
17,ID_563,3,563,Lý Ngọc Hương,Biển Đau (583),Lo-fi
17,ID_519,4,519,Nguyễn Văn Phi,Mưa Nhớ (431),Indie
17,ID_37,5,37,Lê Phương Quân,Mưa Lạ (181),Dance
17,ID_370,5,370,Lý Quang Quân,Mưa Thương (158),Rap
17,ID_525,5,525,Phạm Anh Huy,Phố Đau (873),Rap
17,ID_97,5,97,Hoàng Khánh Huy,Hoa Đau (949),Lo-fi
17,ID_180,3,180,Hồ Xuân Đông,Mây Thương (754),Pop
17,ID_115,3,115,Dương Văn Linh,Đường Lặng (663),Pop
17,ID_272,5,272,Hồ Bảo Đông,Gió Quên (889),Indie
17,ID_255,5,255,Phan Phương Tâm,Mưa Thương (368),Pop
17,ID_594,3,594,Phạm Ngọc Quân,Trăng Nhớ (129),Rap
17,ID_385,5,385,Hồ Phương Trang,Mưa Mơ (150),Lo-fi
17,ID_277,3,277,Nguyễn Quang Phi,Lời Yêu Nhớ (884),Pop
17,ID_453,3,453,Lê Khánh Cường,Phố Thương (389),Bolero
17,ID_376,3,376,Phạm Thị Nam,Phố Vui (887),Jazz
17,ID_2,5,2,Lý Phương Cường,Đường Mơ (177),Indie
17,ID_549,4,549,Đặng Bảo Linh,Tình Nhớ (923),Ballad
17,ID_137,3,137,Phan Khánh Đông,Hoa Lạ (685),Ballad
17,ID_132,5,132,Nguyễn Minh Mai,Biển Nhớ (826),Pop
17,ID_3,4,3,Ngô Hữu Tâm,Lời Yêu Thương (200),R&B
17,ID_176,5,176,Đỗ Tuấn Hà,Kỷ Niệm Say (979),Rock
17,ID_242,3,242,Bùi Thị Quân,Đường Vui (107),Rock
17,ID_86,4,86,Trần Phương Mai,Tình Rơi (241),Pop
17,ID_257,4,257,Vũ Tuấn Nam,Mưa Đau (784),R&B
17,ID_22,5,22,Đỗ Văn Mai,Mây Sầu (330),Indie
18,ID_452,3,452,Bùi Khánh Linh,Phố Rơi (139),Rock
18,ID_316,4,316,Dương Khánh Đông,Hoa Lạ (780),Lo-fi
18,ID_238,5,238,Dương Ngọc Đông,Biển Xa (843),Lo-fi
18,ID_356,5,356,Vũ Văn Linh,Phố Nhớ (753),Bolero
18,ID_73,5,73,Trần Hữu Cường,Lời Yêu Say (118),R&B
18,ID_184,3,184,Đặng Anh Phi,Kỷ Niệm Lạ (249),Dance
18,ID_21,5,21,Đỗ Tuấn Cường,Mây Xa (726),Bolero
18,ID_467,4,467,Trần Anh Phúc,Nắng Thương (609),Pop
18,ID_473,3,473,Dương Quang Hương,Biển Say (591),Jazz
18,ID_566,3,566,Lê Tuấn Hà,Kỷ Niệm Đau (244),Dance
18,ID_182,3,182,Trần Bảo Lan,Nắng Đau (913),Pop
18,ID_383,5,383,Lê Quang Dũng,Giấc Mơ Rơi (844),Dance
18,ID_227,3,227,Vũ Anh Huy,Phố Say (192),Lo-fi
18,ID_334,3,334,Hoàng Bảo Phúc,Lời Yêu Quên (111),Pop
18,ID_393,3,393,Hồ Xuân Phi,Giấc Mơ Rơi (248),Dance
18,ID_317,5,317,Lý Ngọc Đông,Mưa Rơi (859),R&B
18,ID_384,3,384,Lý Tuấn Huy,Nắng Xa (282),Bolero
18,ID_360,4,360,Nguyễn Tuấn Lan,Phố Quên (881),Dance
18,ID_272,4,272,Hồ Bảo Đông,Gió Quên (889),Indie
18,ID_387,5,387,Lý Xuân Dũng,Lời Yêu Buồn (956),Rock
18,ID_439,5,439,Dương Phương Nam,Trăng Xa (748),Indie
18,ID_103,4,103,Trương Bảo Tâm,Đường Lạ (854),Ballad
18,ID_188,4,188,Vũ Xuân Sơn,Giấc Mơ Lạ (784),Dance
18,ID_167,3,167,Bùi Bảo Hà,Phố Đau (237),Bolero
18,ID_150,4,150,Phan Thị Phúc,Kỷ Niệm Thương (822),Lo-fi
18,ID_441,5,441,Trương Văn Quân,Mưa Buồn (549),Indie
18,ID_445,3,445,Ngô Anh Đông,Nắng Đau (545),Rap
18,ID_172,4,172,Trần Hữu Tâm,Lời Yêu Thương (431),Rock
18,ID_578,3,578,Phan Đức Đông,Mây Say (360),Ballad
18,ID_354,3,354,Bùi Đức Mai,Giấc Mơ Quên (885),Indie
18,ID_295,4,295,Phạm Anh Tuấn,Mây Sầu (399),Bolero
18,ID_514,4,514,Vũ Xuân Dũng,Lời Yêu Buồn (165),Lo-fi
18,ID_437,5,437,Bùi Anh Phi,Kỷ Niệm Vui (845),Rap
18,ID_57,3,57,Ngô Đức Hạnh,Gió Sầu (223),Rap
18,ID_284,4,284,Hoàng Khánh Quân,Nắng Thương (664),Rock
18,ID_119,5,119,Vũ Phương Cường,Nắng Thương (531),Bolero
18,ID_502,4,502,Lê Khánh Phúc,Đường Đau (839),Rap
18,ID_465,4,465,Lê Tuấn Nam,Mưa Quên (208),Dance
18,ID_388,3,388,Trương Xuân Phúc,Biển Thương (775),Bolero
18,ID_120,5,120,Lê Thị Quân,Trăng Thương (703),Indie
19,ID_528,3,528,Trần Ngọc Nam,Đường Quên (388),Bolero
19,ID_593,3,593,Nguyễn Ngọc Dũng,Giấc Mơ Buồn (765),Dance
19,ID_273,3,273,Hồ Bảo Huy,Nắng Say (104),Pop
19,ID_217,4,217,Phạm Thị Huy,Mưa Buồn (736),Dance
19,ID_311,3,311,Dương Thị Cường,Lời Yêu Say (751),Indie
19,ID_473,5,473,Dương Quang Hương,Biển Say (591),Jazz
